date,open,high,low,close,volume
8/2/12,136.55,137.57,135.58,136.64,199.557M
8/1/12,138.7,138.73,137.4,137.59,138.294M
7/31/12,138.49,138.87,137.71,137.71,120.576M
7/30/12,138.52,139.339,138.27,138.68,106.782M
7/27/12,136.89,139.07,136.1364,138.675,236.769M
7/26/12,135.89,136.46,135.26,136.17,156.526M
7/25/12,134.21,134.56,133.25,133.96,129.122M
7/24/12,135.19,135.25,133.03,133.925,173.301M
7/23/12,134.47,136.3852,133.84,135.09,145.211M
7/20/12,136.95,137.16,136.32,136.47,142.904M
7/19/12,137.65,138.18,137.21,137.73,129.847M
7/18/12,136.04,137.64,135.96,137.37,113.35M
7/17/12,135.97,136.64,134.55,136.36,138.86M
7/16/12,135.44,135.83,134.9,135.43,97.525M
7/13/12,133.86,135.89,133.84,135.75,129.644M
7/12/12,133.38,134.2269,132.6,133.51,143.583M
7/11/12,134.21,134.6,133.38,134.16,141.734M
7/10/12,136.01,136.23,133.68,134.14,167.885M
7/9/12,135.38,135.57,134.7,135.32,103.78M
7/6/12,135.47,135.77,134.85,135.49,151.192M
7/5/12,136.9,137.8,136.29,136.79,126.177M
7/3/12,136.48,137.51,136.34,137.412,80.45M
7/2/12,136.48,136.65,135.52,136.51,129.524M
6/29/12,135.2,136.27,134.85,136.105,212.251M
6/28/12,132.29,132.99,131.28,132.79,169.243M
6/27/12,132.42,133.43,131.9667,133.173,108.088M
6/26/12,131.7,132.38,130.93,131.98,141.634M
6/25/12,132.05,132.1,130.85,131.32,146.376M
6/22/12,133.13,133.71,132.62,133.46,130.029M
6/21/12,135.64,135.78,132.33,132.44,205.272M
6/20/12,135.71,136.1,134.27,135.48,206.467M
6/19/12,135.08,136.25,134.3714,135.7,137.383M
6/18/12,133.58,134.73,133.28,134.4,131.365M
6/15/12,133.38,134.26,133.1,134.14,169.444M
6/14/12,132.34,134,131.98,133.47,230.616M
6/13/12,132.53,133.36,131.62,132.07,172.224M
6/12/12,131.79,133.01,131.16,132.92,181.932M
6/11/12,134.17,134.25,131.28,131.415,169.756M
6/8/12,131.71,133.125,131.29,133.1,143.916M
6/7/12,133.47,133.53,131.78,132.05,184.773M
6/6/12,129.97,132.03,129.93,131.97,184.203M
6/5/12,127.85,129.26,127.78,129.07,164.149M
6/4/12,128.39,128.74,127.135,128.1,202.548M
6/1/12,129.41,131.5042,128.16,128.16,253.245M
5/31/12,131.71,132.45,130.34,131.47,196.186M
5/30/12,132.56,133.6924,131.49,131.76,162.37M
5/29/12,133.16,133.93,131.17,133.7,152.883M
5/25/12,132.48,132.85,131.78,132.1,135.466M
5/24/12,132.63,132.84,131.42,132.53,167.358M
5/23/12,131.25,132.46,129.99,132.27,204.958M
5/22/12,132.31,133.23,131.34,132.2,197.531M
5/21/12,130.16,132.02,129.95,131.97,177.861M
5/18/12,131.37,131.6,129.55,129.74,319.631M
5/17/12,132.86,133.02,130.79,130.86,247.993M
5/16/12,133.94,134.55,132.8,132.829,207.266M
5/15/12,134.02,134.81,133.13,133.34,207.629M
5/14/12,134.31,135.6144,133.91,134.11,163.91M
5/11/12,135.17,136.87,135.11,135.61,153.032M
5/10/12,136.68,136.85,135.71,136.02,150.601M
5/9/12,135.1,136.61,134.49,135.74,220.778M
5/8/12,136.28,136.77,134.92,136.55,213.384M
5/7/12,136.51,137.56,136.46,137.1,127.766M
5/4/12,138.515,139.3012,136.92,137,193.931M
5/3/12,140.34,140.45,138.99,139.25,143.763M
5/2/12,139.92,140.46,139.46,140.325,121.081M
5/1/12,139.79,141.66,139.63,140.74,138.837M
4/30/12,140.11,140.21,139.49,139.87,115.092M
4/27/12,140.58,140.79,139.8,140.39,123.981M
4/26/12,138.89,140.32,138.81,140.16,136.293M
4/25/12,138.65,139.25,138.53,139.19,150.255M
4/24/12,136.91,137.66,136.8,137.31,137.484M
4/23/12,136.54,136.91,135.94,136.79,171.845M
4/20/12,138.33,138.83,137.87,137.95,143.2M
4/19/12,138.63,139.15,137.07,137.72,198.667M
4/18/12,138.46,139.08,138.38,138.61,123.884M
4/17/12,137.84,139.36,137.698,139.082,147.878M
4/16/12,137.84,138.04,136.58,137.05,147.825M
4/13/12,138.47,138.8168,137.01,137.14,169.247M
4/12/12,137.13,138.9,137.03,138.79,154.321M
4/11/12,137.29,137.54,136.75,137,154.133M
4/10/12,137.95,138.34,135.76,135.9,235.36M
4/9/12,138.03,139.8444,137.84,138.22,127.556M
4/5/12,139.38,140.2,139.26,139.79,137.439M
4/4/12,140.22,140.339,139.34,139.86,146.896M
4/3/12,141.64,141.8826,140.43,141.26,155.807M
4/2/12,140.64,142.21,140.36,141.84,151.741M
3/30/12,140.92,141.05,140.05,140.81,135.487M
3/29/12,139.64,140.4934,139.09,140.23,164.964M
3/28/12,141.1,141.32,139.64,140.47,148.562M
3/27/12,141.74,141.83,141.08,141.17,119.868M
3/26/12,140.65,141.61,140.6,141.61,120.164M
3/23/12,139.32,139.81,138.55,139.65,120.521M
3/22/12,139.18,139.55,138.74,139.2,135.217M
3/21/12,140.52,140.65,139.92,140.21,122.388M
3/20/12,140.05,140.61,139.64,140.44,121.73M
3/19/12,140.21,141.28,140.11,140.85,125.291M
3/16/12,140.36,140.48,140,140.3,152.893M
3/15/12,140.12,140.78,139.76,140.72,165.118M
3/14/12,140.1,140.445,139.48,139.91,145.164M
3/13/12,138.32,140.13,138.09,140.062,184.09M
3/12/12,137.55,137.76,137.09,137.58,104.003M
3/9/12,137.3,137.93,137.13,137.57,122.837M
3/8/12,136.52,137.32,136.24,137.04,116.969M
3/7/12,135.06,135.91,134.93,135.69,143.692M
3/6/12,135.35,135.43,134.36,134.75,202.13M
3/5/12,137.1,137.2,136.28,136.75,140.765M
3/2/12,137.64,137.82,137,137.312,120.638M
3/1/12,137.31,137.99,136.9312,137.73,145.026M
2/29/12,137.76,138.19,136.54,137.02,185.935M
2/28/12,137.2,137.72,136.93,137.559,129.356M
2/27/12,136.02,137.53,135.8,137.16,145.729M
2/24/12,136.93,137.2,136.63,136.93,105.539M
2/23/12,135.96,136.73,135.5,136.631,137.704M
2/22/12,136.26,136.55,135.79,136.032,124.455M
2/21/12,136.73,137.05,136.05,136.47,134.042M
2/17/12,136.52,136.6275,135.96,136.41,129.869M
2/16/12,134.57,136.17,134.33,136.049,186.568M
2/15/12,135.63,135.83,134.29,134.56,195.195M
2/14/12,135,135.27,134.25,135.19,165.996M
2/13/12,135.32,135.52,134.74,135.36,115.842M
2/10/12,134.16,134.47,133.84,134.361,167.907M
2/9/12,135.41,135.59,134.56,135.36,148.603M
2/8/12,134.86,135.22,134.31,135.19,139.361M
2/7/12,134.17,135.02,133.64,134.79,135.528M
2/6/12,133.98,134.5134,133.83,134.45,107.694M
2/3/12,134,134.62,133.77,134.54,160.598M
2/2/12,132.73,133.02,132.21,132.68,113.09M
2/1/12,132.29,133.14,132.13,132.47,166.234M
1/31/12,132.02,132.18,130.68,131.32,157.212M
1/30/12,130.51,131.44,130.06,131.37,147.312M
1/27/12,131.24,132.05,131.15,131.82,135.259M
1/26/12,133.15,133.4,131.36,131.88,184.88M
1/25/12,131.26,132.87,130.75,132.56,198.613M
1/24/12,130.8,131.5,130.6,131.46,103.083M
1/23/12,131.51,132.25,130.98,131.61,129.296M
1/20/12,131.24,131.95,130.92,131.54,138.23M
1/19/12,131.22,131.57,130.8,131.46,126.329M
1/18/12,129.31,130.84,129.08,130.77,163.395M
1/17/12,130.08,130.32,128.8957,129.34,132.209M
1/13/12,128.64,129.05,127.72,128.84,179.836M
1/12/12,129.57,129.7,128.54,129.51,118.984M
1/11/12,128.73,129.37,128.52,129.2,111.541M
1/10/12,129.39,129.65,128.95,129.13,115.282M
1/9/12,128,128.18,127.41,128.02,99.53M
1/6/12,128.1999,128.22,127.29,127.71,148.05M
1/5/12,127.01,128.23,126.43,128.04,173.895M
1/4/12,127.2,127.81,126.71,127.7,127.186M
1/3/12,127.76,128.38,127.43,127.495,193.698M
12/30/11,126.02,126.33,125.5,125.5,95.599M
12/29/11,125.24,126.25,124.8566,126.12,123.507M
12/28/11,126.51,126.53,124.73,124.83,119.107M
12/27/11,126.17,126.82,126.06,126.49,86.076M
12/23/11,125.67,126.43,125.41,126.39,92.187M
12/22/11,124.63,125.4,124.2324,125.27,119.465M
12/21/11,123.93,124.36,122.75,124.17,194.231M
12/20/11,122.18,124.14,122.17,123.93,225.418M
12/19/11,122.06,122.32,120.03,120.29,183.903M
12/16/11,122.23,122.95,121.3,121.59,220.481M
12/15/11,123.03,123.2,121.99,122.185,199.109M
12/14/11,122.56,123.03,121.47,121.74,238.619M
12/13/11,124.86,125.57,122.45,123.05,245.16M
12/12/11,124.95,124.97,123.16,124.21,215.826M
12/9/11,124.51,126.37,124.4,126.05,209.111M
12/8/11,125.9,126.18,123.65,123.95,240.863M
12/7/11,125.84,127.26,124.97,126.73,237.802M
12/6/11,126.21,127.11,125.76,126.26,178.842M
12/5/11,126.84,127.18,125.44,126.22,225.264M
12/2/11,126.12,126.5,124.78,124.86,221.11M
12/1/11,124.85,125.64,124.43,124.97,176.955M
11/30/11,123.49,125.22,123.22,124.99,324.439M
11/29/11,120.05,121,119.61,120.05,199.241M
11/28/11,119.54,120.18,118.82,119.71,210.686M
11/25/11,116.38,117.7,116.2,116.34,99.557M
11/23/11,118.07,119.19,116.56,116.56,224.532M
11/22/11,119.4,120.1,118.52,119.19,216.495M
11/21/11,120.2,120.35,118.65,119.661,229.612M
11/18/11,122.5,122.75,121.47,121.979,215.58M
11/17/11,123.85,124.16,121.23,122.105,331.22M
11/16/11,124.81,126.34,123.9,124.08,235.782M
11/15/11,125.17,126.75,124.72,126.083,184.709M
11/14/11,126.19,127.45,124.92,125.46,159.258M
11/11/11,125.83,126.99,125.79,126.66,189.924M
11/10/11,124.79,124.94,123.02,124.32,231.866M
11/9/11,124.89,125.8,122.86,123.161,337.982M
11/8/11,126.92,128.02,125.71,127.88,224.426M
11/7/11,125.39,126.39,124.2,126.26,196.617M
11/4/11,125.23,125.7,124.01,125.481,249.402M
11/3/11,125.27,126.5,123.595,126.25,280.849M
11/2/11,123.83,124.4,122.7905,123.99,245.529M
11/1/11,122.03,123.51,121.52,122.002,416.566M
10/31/11,127.16,128.6239,125.32,125.5,228.147M
10/28/11,128,128.85,127.8,128.6,225.906M
10/27/11,127.63,129.42,124.3187,128.63,393.289M
10/26/11,124.35,124.77,122.21,124.3,289.054M
10/25/11,124.89,124.95,122.78,123.049,268.597M
10/24/11,124.17,125.8,124.06,125.49,203.216M
10/21/11,123.09,124.12,122.72,123.97,278.999M
10/20/11,121.43,122.1,119.82,121.66,262.076M
10/19/11,122.38,123.08,120.71,121.13,226.601M
10/18/11,120.14,123.5,119.2,122.58,318.858M
10/17/11,121.99,122.5492,119.93,120.23,202.312M
10/14/11,121.91,122.6,121.23,122.57,211.398M
10/13/11,120.04,120.87,119.12,120.51,212.539M
10/12/11,120.6,122.14,120.33,120.75,281.545M
10/11/11,118.87,120.04,118.75,119.7,209.088M
10/10/11,117.68,119.63,117.67,119.58,230.666M
10/7/11,117.17,117.245,115.06,115.71,312.658M
10/6/11,114.36,116.66,113.51,116.49,257.801M
10/5/11,112.62,114.72,111.58,114.42,284.108M
10/4/11,108.35,112.58,107.43,112.34,459.177M
10/3/11,112.49,113.95,109.81,109.93,365.137M
9/30/11,114.45,115.45,113.07,113.15,288.686M
9/29/11,117.05,117.63,113.93,116.05,298.109M
9/28/11,117.78,118.49,114.97,115.145,286.697M
9/27/11,118.53,119.56,116.84,117.54,311.754M
9/26/11,114.61,116.4,112.98,116.24,260.674M
9/23/11,112.11,114.16,112.02,113.54,307.242M
9/22/11,113.25,114.21,111.3,112.86,513.92M
9/21/11,120.23,120.6,116.44,116.63,316.251M
9/20/11,120.82,121.99,120.01,120.17,218.932M
9/19/11,119.53,120.93,118.72,120.31,241.517M
9/16/11,121.29,121.97,120.32,121.521,284.528M
9/15/11,120.65,121.47,119.4034,121.43,326.777M
9/14/11,118.34,120.8,116.72,119.37,319.389M
9/13/11,117.05,118.18,116.22,117.74,272.515M
9/12/11,114.47,116.76,114.05,116.67,305.793M
9/9/11,117.68,119.057,115.28,115.92,380.195M
9/8/11,119.57,120.94,118.77,119.04,250.568M
9/7/11,118.76,120.34,118.36,120.29,209.803M
9/6/11,114.39,117.16,114.38,116.99,285.143M
9/2/11,118.42,120.8726,117.43,117.85,255.517M
9/1/11,122.29,123.4,120.78,120.94,254.586M
8/31/11,122.46,123.51,121.3,122.22,301.828M
8/30/11,120.83,122.43,119.26,121.68,241.316M
8/29/11,119.56,121.43,118.0569,121.36,190.977M
8/26/11,115.69,118.51,113.85,117.97,314.496M
8/25/11,118.73,119.4,115.87,116.28,312.365M
8/24/11,116.19,118.24,115.92,118.08,246.87M
8/23/11,113.15,116.5665,112.58,116.44,331.137M
8/22/11,115.17,115.23,112.41,112.73,275.091M
8/19/11,112.96,115.88,112.5,112.64,428.281M
8/18/11,116.5,119.714,113.39,114.51,512.956M
8/17/11,120.25,121.2,118.72,119.67,238.201M
8/16/11,119.47,120.69,118.31,119.59,294.095M
8/15/11,119.19,120.74,119,120.62,258.811M
8/12/11,118.4,119.215,117.28,118.12,313.732M
8/11/11,113.26,118.92,112.317,117.33,487.98M
8/10/11,115.26,116.28,111.95,112.29,662.607M
8/9/11,114.07,117.64,110.27,117.48,717.829M
8/8/11,116.91,120.1218,112.02,112.26,702.264M
8/5/11,121.76,122.07,116.86,120.08,655.562M
8/4/11,124.42,124.62,120.06,120.26,520.722M
8/3/11,125.66,126.31,123.53,126.17,371.029M
8/2/11,127.81,128.5,125.49,125.49,346.654M
8/1/11,130.84,130.96,127.53,128.78,325.791M
7/29/11,128.91,130.55,127.9667,129.33,307.042M
7/28/11,130.6,131.77,130.01,130.22,207.94M
7/27/11,132.59,132.63,130.43,130.6,249.02M
7/26/11,133.74,133.96,133.03,133.33,131.278M
7/25/11,133.3,134.49,133.16,133.83,136.654M
7/22/11,134.52,134.72,133.76,134.58,126.019M
7/21/11,133.4,134.82,132.6693,134.49,245.27M
7/20/11,133.07,133.15,132.42,132.65,137.145M
7/19/11,131.34,132.89,131.31,132.73,166.555M
7/18/11,131.08,131.28,129.63,130.61,196.872M
7/15/11,131.66,131.87,130.77,131.69,220.125M
7/14/11,132.17,132.78,130.68,130.93,226.112M
7/13/11,132.09,133.22,131.519,131.84,204.063M
7/12/11,131.69,132.78,131.36,131.4,214.676M
7/11/11,132.75,133.18,131.66,131.97,195.919M
7/8/11,133.83,134.4,133.39,134.4,194.171M
7/7/11,135.16,135.7,134.88,135.36,170.464M
7/6/11,133.49,134.14,133.11,133.97,143.333M
7/5/11,133.78,134.08,133.39,133.81,165.936M
7/1/11,132.09,134.1,131.78,133.92,202.386M
6/30/11,131.14,132.18,130.705,131.97,223.497M
6/29/11,130.2,130.93,129.6321,130.72,244.295M
6/28/11,128.45,129.63,128.27,129.61,165.556M
6/27/11,126.89,128.43,126.64,127.94,168.908M
6/24/11,128.27,128.37,126.62,126.81,226.129M
6/23/11,127.16,128.6361,126.19,128.301,334.287M
6/22/11,129.05,129.81,128.59,128.67,176.886M
6/21/11,128.36,129.7,127.7535,129.45,193.157M
6/20/11,126.62,127.97,126.58,127.7,159.479M
6/17/11,127.93,127.94,126.62,127.05,234.996M
6/16/11,127.06,127.97,126.32,127.3,308.038M
6/15/11,128.24,129.2991,126.68,127.02,300.958M
6/14/11,128.87,129.77,128.82,129.32,160.57M
6/13/11,127.89,128.24,127.05,127.7,207.6M
6/10/11,128.85,128.93,127.26,127.6,238.629M
6/9/11,128.77,129.93,128.46,129.4,160.964M
6/8/11,128.76,129.19,128.18,128.42,198.696M
6/7/11,129.7,130.07,128.85,128.96,161.806M
6/6/11,130.09,130.36,128.87,129.045,179.951M
6/3/11,130.15,131.42,130.08,130.42,234.69M
6/2/11,131.96,132.24,130.96,131.73,200.467M
6/1/11,134.51,134.9234,131.76,131.87,233.094M
5/31/11,134.77,134.92,133.84,134.9,164.731M
5/27/11,133.37,133.87,132.9588,133.51,120.922M
5/26/11,132.03,133.24,131.78,133,164.985M
5/25/11,131.42,132.94,131.38,132.39,151.102M
5/24/11,132.44,132.73,131.7,131.95,147.2M
5/23/11,131.98,133.6475,131.59,132.06,168.8M
5/20/11,134.33,134.6781,133.36,133.61,182.638M
5/19/11,134.8,135.03,133.94,134.68,119.585M
5/18/11,133.24,134.5,132.95,134.36,135.228M
5/17/11,132.69,133.35,132.12,133.17,192.852M
5/16/11,133.56,134.61,132.97,133.19,141.771M
5/13/11,135.15,135.34,133.56,134.04,157.499M
5/12/11,134.08,135.36,133.39,135.08,171.648M
5/11/11,135.67,135.69,133.82,134.44,193.746M
5/10/11,135.17,136.11,135,135.87,114.887M
5/9/11,134.19,135.11,133.98,134.72,114.134M
5/6/11,134.94,135.63,133.22,134.2,222.951M
5/5/11,134.08,134.95,133.02,133.61,227.066M
5/4/11,135.67,135.73,134.23,134.83,182.821M
5/3/11,135.96,136.19,135.045,135.73,138.446M
5/2/11,137.07,137.18,135.95,136.22,126.31M
4/29/11,136.16,136.57,135.98,136.43,115.094M
4/28/11,135.43,136.29,135.41,136.11,124.866M
4/27/11,135.05,135.87,134.5,135.67,143.105M
4/26/11,134.05,135.06,133.91,134.791,146.658M
4/25/11,133.68,133.86,133.2,133.64,65.76M
4/21/11,133.79,133.84,133.1046,133.78,136.215M
4/20/11,132.88,133.39,132.79,133.1,156.473M
4/19/11,130.76,131.35,130.44,131.31,124.322M
4/18/11,130.59,132.0301,129.51,130.56,210.908M
4/15/11,131.8,132.37,131.41,132.04,170.147M
4/14/11,130.7,131.76,130.27,131.56,161.271M
4/13/11,132.08,132.18,130.96,131.46,162.173M
4/12/11,131.72,131.98,130.99,131.47,161.481M
4/11/11,133,133.45,132.14,132.46,121.518M
4/8/11,133.91,133.99,132.31,132.86,148.015M
4/7/11,133.42,133.9775,132.66,133.32,170.973M
4/6/11,133.88,134,133.12,133.66,120.454M
4/5/11,133,133.83,132.94,133.24,121.084M
4/4/11,133.43,133.67,132.88,133.26,100.773M
4/1/11,133.41,133.77,132.83,133.15,154.039M
3/31/11,132.6,132.96,132.45,132.59,132.757M
3/30/11,132.55,133.16,132.36,132.77,135.896M
3/29/11,130.87,131.9,130.44,131.86,129.845M
3/28/11,131.58,131.92,130.94,130.98,109.839M
3/25/11,131.24,131.87,130.8921,131.3,155.77M
3/24/11,130.4,131.09,129.67,130.9,159.238M
3/23/11,128.93,130,128.32,129.66,148.649M
3/22/11,129.72,129.89,129.17,129.29,129.743M
3/21/11,129.35,130.01,129.2,129.74,154.065M
3/18/11,128.84,128.88,127.51,127.76,230.654M
3/17/11,128,128.39,127.1,127.85,254.522M
3/16/11,128.15,128.57,125.28,126.175,469.161M
3/15/11,126.59,129.33,126.5,128.56,359.795M
3/14/11,129.99,130.48,129.06,130.05,235.608M
3/11/11,129.52,131.31,129.49,130.84,225.758M
3/10/11,131,131.18,129.81,129.9375,301.666M
3/9/11,132.32,132.8,131.6,132.39,153.903M
3/8/11,131.64,133,131.07,132.58,174.706M
3/7/11,132.86,133.1594,130.735,131.43,216.889M
3/4/11,133.37,133.63,131.6,132.47,277.371M
3/3/11,132.4,133.62,132.39,133.47,176.485M
3/2/11,130.75,131.82,130.35,131.21,200.278M
3/1/11,133.57,133.69,130.89,130.93,258.582M
2/28/11,132.82,133.32,132.38,133.15,141.601M
2/25/11,131.48,132.41,131.4,132.33,141.694M
2/24/11,130.88,131.44,129.7,130.93,260.467M
2/23/11,131.75,132.07,130.21,131.02,227.61M
2/22/11,133.12,134.5615,131.47,131.83,233.116M
2/18/11,134.37,134.69,134.06,134.53,130.002M
2/17/11,133.46,134.43,133.34,134.25,109.81M
2/16/11,133.46,134.01,133.19,133.85,130.183M
2/15/11,133.02,133.22,132.3167,133.01,119.575M
2/14/11,133.03,133.54,132.88,133.43,101.691M
2/11/11,131.8,133.28,131.77,133.11,137.716M
2/10/11,131.6,132.47,131.3,132.321,162.708M
2/9/11,132.21,132.63,131.61,132.269,146.437M
2/8/11,132.09,132.64,131.73,132.57,99.073M
2/7/11,131.44,132.4,131.43,131.97,112.439M
2/4/11,130.83,131.2,130.23,131.15,134.635M
2/3/11,130.26,130.98,129.57,130.78,145.887M
2/2/11,130.4,130.84,130.33,130.485,118.324M
2/1/11,129.46,130.97,129.3801,130.74,167.194M
1/31/11,128.07,128.78,127.75,128.68,149.249M
1/28/11,130.14,130.35,127.51,127.72,295.637M
1/27/11,129.7,130.21,129.47,129.99,123.303M
1/26/11,129.49,130.05,129.23,129.67,141.281M
1/25/11,128.76,129.28,128.11,129.17,167.552M
1/24/11,128.285,129.25,128.26,129.1,113.715M
1/21/11,128.88,129.17,128.23,128.37,151.463M
1/20/11,127.96,128.4,127.13,128.08,175.746M
1/19/11,129.41,129.5357,127.91,128.25,151.958M
1/18/11,129.18,129.64,129.03,129.52,114.401M
1/14/11,128.19,129.33,128.1,129.3,117.678M
1/13/11,128.63,128.69,128.05,128.3675,129.229M
1/12/11,128.21,128.72,127.4621,128.58,107.929M
1/11/11,127.44,127.74,126.95,127.43,110.287M
1/10/11,126.58,127.16,126.2,126.98,122.402M
1/7/11,127.56,127.77,126.15,127.14,156.035M
1/6/11,127.69,127.83,127.01,127.39,122.519M
1/5/11,126.58,127.725,126.46,127.64,133.975M
1/4/11,127.33,127.37,126.19,126.98,137.41M
1/3/11,126.71,127.6,125.6969,127.05,138.725M
12/31/10,125.53,125.87,125.33,125.75,91.27M
12/30/10,125.8,126.13,125.53,125.72,76.617M
12/29/10,125.98,126.2,125.9,125.92,58.033M
12/28/10,125.9,125.95,125.5,125.83,55.309M
12/27/10,125.13,125.77,125.04,125.65,58.126M
12/23/10,125.64,125.78,125.29,125.6,70.079M
12/22/10,125.48,125.82,125.41,125.78,78.878M
12/21/10,124.99,125.47,124.87,125.39,94.965M
12/20/10,124.64,124.9,123.98,124.6,119.085M
12/17/10,124.08,124.46,123.82,124.3,141.075M
12/16/10,124.18,124.91,123.75,124.82,185.035M
12/15/10,124.44,124.93,123.89,124.098,160.823M
12/14/10,124.75,125.23,124.29,124.67,147.25M
12/13/10,125.05,125.2,124.52,124.56,133.813M
12/10/10,124.14,124.6,123.73,124.48,117.572M
12/9/10,123.97,124.02,123.15,123.76,123.705M
12/8/10,122.98,123.38,122.41,123.28,138.019M
12/7/10,123.94,124.01,122.76,122.83,206.581M
12/6/10,122.63,123.04,122.5,122.76,103.05M
12/3/10,122.14,123.03,122.11,122.89,151.289M
12/2/10,121.2,122.65,121.13,122.56,191.214M
12/1/10,120.2,121.24,120.19,121.01,221.037M
11/30/10,117.98,119.17,117.81,118.4925,233.931M
11/29/10,118.5,119.48,117.74,119.162,223.642M
11/26/10,119.16,119.81,118.8,118.8,76.008M
11/24/10,119.2,120.23,119.18,120.2,140.159M
11/23/10,118.77,119.015,117.99,118.4475,222.309M
11/22/10,119.69,120.24,118.77,120.19,181.592M
11/19/10,119.9,120.34,119.25,120.29,156.853M
11/18/10,119.36,120.39,119.35,119.9575,197.724M
11/17/10,118.21,118.71,117.86,118.218,172.309M
11/16/10,119.29,119.49,117.59,118.16,300.332M
11/15/10,120.58,121.05,119.98,120.03,163.941M
11/12/10,120.82,121.35,119.65,120.198,239.069M
11/11/10,121.05,121.82,120.68,121.635,158.018M
11/10/10,121.58,122.16,120.66,122.1,221.387M
11/9/10,122.82,122.95,121.12,121.61,186.622M
11/8/10,122.34,122.69,121.94,122.49,155.902M
11/5/10,122.34,122.92,122.18,122.725,180.654M
11/4/10,121.28,122.32,119.9724,122.26,215.039M
11/3/10,119.675,120.02,118.45,119.95,226.703M
11/2/10,119.42,119.75,119.1,119.475,158.346M
11/1/10,119.07,119.75,117.85,118.53,174.075M
10/29/10,118.28,118.72,118.07,118.49,144.305M
10/28/10,119.06,119.11,117.83,118.4,168.576M
10/27/10,117.89,118.51,117.26,118.38,190.024M
10/26/10,118.1,118.84,117.87,118.72,158.983M
10/25/10,119.14,119.76,118.61,118.7,151.146M
10/22/10,118.31,118.53,118,118.347,108.212M
10/21/10,118.4,119.09,117.21,118.13,221.546M
10/20/10,116.94,118.44,116.87,117.87,200.052M
10/19/10,117.19,117.85,116.02,116.73,280.605M
10/18/10,117.74,118.67,117.31,118.28,141.502M
10/15/10,118.28,118.35,116.76,117.7,243.705M
10/14/10,117.8099,118.01,116.72,117.46,217.764M
10/13/10,117.66,118.55,117.38,117.92,194.347M
10/12/10,116.27,117.35,115.65,117.01,182.21M
10/11/10,116.72,116.97,116.25,116.65,103.098M
10/8/10,116.05,116.86,115.61,116.5375,177.76M
10/7/10,116.5,116.53,115.19,115.89,164.86M
10/6/10,116.02,116.33,115.56,116.03,148.627M
10/5/10,114.8,116.32,114.67,116.04,229.634M
10/4/10,114.37,114.85,113.18,113.75,166.153M
10/1/10,114.99,115.12,113.93,114.61,174.639M
9/30/10,115.05,115.79,113.59,114.13,287.107M
9/29/10,114.38,114.91,114.02,114.47,179.666M
9/28/10,114.42,115.04,113.18,114.67,209.207M
9/27/10,114.86,114.99,114.16,114.27,128.799M
9/24/10,113.75,114.9,113.65,114.82,209.672M
9/23/10,112.49,113.67,112.18,112.498,202.354M
9/22/10,113.8,114.44,113.1,113.42,191.322M
9/21/10,114.3,114.84,113.51,113.98,268.632M
9/20/10,112.88,114.46,112.5216,114.21,214.787M
